name,type
农工商超市（集团）有限公司第八十三分店,
农工商超市（集团）有限公司第二四四分店,
上海南汇万祥集贸市场经营管理有限公司,
农工商超市（集团）有限公司第三七七分店,
上海逸骅集贸市场经营管理服务部,
上海崇明生态农业发展有限公司,
上海漕溪绿地综合开发有限公司（员工食堂）,
上海益聪水产养殖专业合作社,
上海贤庄农家乐专业合作社,
上海肯德基有限公司北蔡餐厅,
上海海澜湾餐饮管理有限公司,
佳农食品（上海）有限公司,
上海泉淞食品有限公司,
上海俏品贸易有限公司,
芃欢信息科技（上海）有限公司,
上海崇明华联超市有限公司向阳店,
上海崇明生态农业销售有限公司,
上海甜旅贸易有限公司,
上海素永贸易有限公司,
上海淼纯贸易有限公司,
上海滇如实业有限公司,
上海榕定贸易有限公司,
上海康趣食品有限公司,
上海愈舜贸易有限公司,
上海霸塬实业有限公司,
湖南湘佳牧业股份有限公司,
上海崇明华联超市有限公司堡港路店,
上海合德食品有限公司,
上海旭辕商贸有限公司,
上海福满家便利有限公司沪新店,
上海福满家便利有限公司华灵路店,
上海福满家便利有限公司江杨北路站二店,
上海福满家便利有限公司锦秋路店,
上海福满家便利有限公司菊联路店,
上海福满家便利有限公司菊盛路店,
上海福满家便利有限公司聚丰园路店,
上海福满家便利有限公司罗南新村站店,
上海福满家便利有限公司三泉路店,
上海福满家便利有限公司沙浦路店,
上海福满家便利有限公司上大路站店,
上海福满家便利有限公司上海大学站店,
上海福满家便利有限公司淞滨二店,
上海福满家便利有限公司通河路店,
上海福满家便利有限公司友谊路店,
上海福满家便利有限公司_蕰川路二店,
上海福满家便利有限公司蕴川路店,
上海福满家便利有限公司长江南路站店,
上海福满家便利有限公司长江西路店,
上海福满家便利有限公司长江西路三店,
上海福满家便利有限公司呼玛路店,
上海福满家便利有限公司虎林路店,
上海福满家便利有限公司菊盛路二店,
上海福满家便利有限公司市台路店,
上海福满家便利有限公司环城东路店,
上海福满家便利有限公司环城南路店,
上海福满家便利有限公司解放中路店,
上海福满家便利有限公司南桥路店,
上海福满家便利有限公司人民南路店,
上海福满家便利有限公司瓦洪公路店,
上海福满家便利有限公司运河北路店,
上海福满家便利有限公司南奉公路二店,
上海福满家便利有限公司望园南路店,
上海福满家便利有限公司育秀路店,
上海福满家便利有限公司虹口足球场店,
上海福满家便利有限公司虹口足球场站店,
上海福满家便利有限公司花园路店,
上海福满家便利有限公司黄浦路店,
上海福满家便利有限公司霍山路店,
上海福满家便利有限公司江湾镇站店,
上海福满家便利有限公司临平北路店,
上海福满家便利有限公司临平路站店,
上海福满家便利有限公司曲阳路店,
上海福满家便利有限公司四川北路店,
上海福满家便利有限公司四川北路二店,
上海福满家便利有限公司四川北路五店,
上海福满家便利有限公司四平路三店,
上海福满家便利有限公司天宝路店,
上海福满家便利有限公司天宝路二店,
上海福满家便利有限公司天通庵路店,
上海福满家便利有限公司万安店,
上海福满家便利有限公司万安路二店,
上海福满家便利有限公司玉田二店,
上海福满家便利有限公司长阳店,
上海福满家便利有限公司曲阳路站店,
上海福满家便利有限公司四川北路九店,
上海福满家便利有限公司四川北路站店,
上海福满家便利有限公司四平路站店,
上海福满家便利有限公司豫园站店,
上海福满家便利有限公司鸿祥大厦店,
上海福满家便利有限公司湖滨路店,
上海福满家便利有限公司淮海中路三店,
上海福满家便利有限公司黄陂北路店,
上海福满家便利有限公司黄陂南路店,
上海福满家便利有限公司吉安路店,
上海福满家便利有限公司建国中路店,
上海福满家便利有限公司建西店,
上海福满家便利有限公司金陵东路二店,
上海福满家便利有限公司金陵中路店,
上海福满家便利有限公司金沙江路三店,
上海福满家便利有限公司金坛路店,
上海福满家便利有限公司局门路二店,
上海福满家便利有限公司局门三店,
上海福满家便利有限公司老太平弄店,
上海福满家便利有限公司丽园路店,
上海福满家便利有限公司丽园路二店,
上海福满家便利有限公司鲁班路二店,
上海福满家便利有限公司鲁班路四店,
上海福满家便利有限公司陆家浜路店,
上海福满家便利有限公司陆家浜路站店,
上海福满家便利有限公司蒙自路店,
上海福满家便利有限公司南昌路店,
上海福满家便利有限公司南车站路店,
上海福满家便利有限公司南京东路二店,
上海福满家便利有限公司南京东路站店,
上海福满家便利有限公司南京西路五店,
上海福满家便利有限公司宁海东路店,
上海福满家便利有限公司牛庄路店,
上海福满家便利有限公司瞿溪路店,
上海福满家便利有限公司人民广场站店,
上海福满家便利有限公司人民路店,
上海福满家便利有限公司仁济医院店,
上海福满家便利有限公司瑞金店,
上海福满家便利有限公司瑞金二路店,
上海福满家便利有限公司瑞金二路二店,
上海福满家便利有限公司瑞金二路六店,
上海福满家便利有限公司瑞金路二店,
上海福满家便利有限公司尚文路店,
上海福满家便利有限公司四川店,
上海福满家便利有限公司四川南路店,
上海福满家便利有限公司云南店,
上海福满家便利有限公司浙江中路二店,
上海福满家便利有限公司制造局路店,
上海福满家便利有限公司制造局路二店,
上海福满家便利有限公司中华路店,
上海福满家便利有限公司中华路二店,
上海福满家便利有限公司中山南一路店,
上海福满家便利有限公司中山南一路二店,
上海福满家便利有限公司重庆北路店,
上海福满家便利有限公司淮海中路四店,
上海福满家便利有限公司陆家浜路站二店,
上海福满家便利有限公司人民路三店,
上海福满家便利有限公司沪宜公路店,
上海福满家便利有限公司华江路二店,
上海福满家便利有限公司嘉松北路店,
上海福满家便利有限公司嘉怡路店,
